genome	true_class	top_class	top_p	0	1	2	3	4	5	6	7
G000330725	2	2.0	0.5740959644317627	0.01906406879425049	0.08394824713468552	0.5740959644317627	0.012832669541239738	0.06426307559013367	0.042204320430755615	0.17350611090660095	0.03008546493947506
G000263195	2	2.0	0.5577095150947571	0.027514612302184105	0.03367085009813309	0.5577095150947571	0.10506263375282288	0.12096331268548965	0.086330845952034	0.025258580222725868	0.04348953813314438
G900107765	4	4.0	0.4831552803516388	0.011208005249500275	0.07828283309936523	0.2034190595149994	0.11665643006563187	0.4831552803516388	0.02672618255019188	0.03536025434732437	0.045191872864961624
G001796095	0	0.0	0.819638729095459	0.819638729095459	0.03244921192526817	0.008215128444135189	0.0008036309154704213	0.010380256921052933	0.015963511541485786	0.06903109699487686	0.043518394231796265
G000470805	0	0.0	0.9609910249710083	0.9609910249710083	0.005400489084422588	0.0076285763643682	0.002112993039190769	0.004459686577320099	0.002498369663953781	0.00779001647606492	0.00911861564964056
G000687395	0	0.0	0.8850384950637817	0.8850384950637817	0.01441961620002985	0.027004795148968697	0.012845562770962715	0.01607321761548519	0.009092872031033039	0.014861234463751316	0.02066425420343876
G001592965	2	2.0	0.6607500314712524	0.12334033846855164	0.020337149500846863	0.6607500314712524	0.049663200974464417	0.08192537724971771	0.018163558095693588	0.027671169489622116	0.018149083480238914
G001872735	6	0.0	0.21274405717849731	0.21274405717849731	0.14428763091564178	0.1757938712835312	0.07837086915969849	0.1419181525707245	0.03770499676465988	0.10782209038734436	0.10135820508003235
G000972765	6	6.0	0.6047089695930481	0.002181891817599535	0.183613121509552	0.03404736891388893	0.0015599315520375967	0.02886350080370903	0.021586645394563675	0.6047089695930481	0.12343853712081909
G000813665	0	0.0	0.7348657846450806	0.7348657846450806	0.030904820188879967	0.07223829627037048	0.04978414624929428	0.03469986096024513	0.015484056435525417	0.018741726875305176	0.043281350284814835
G001789275	7	4.0	0.2568313777446747	0.013769112527370453	0.17562894523143768	0.1001814752817154	0.01655781827867031	0.2568313777446747	0.03134084865450859	0.25440502166748047	0.15128551423549652
G000405125	6	7.0	0.28397899866104126	0.057362426072359085	0.12855030596256256	0.0879255086183548	0.06642098724842072	0.12478679418563843	0.1546913981437683	0.09628358483314514	0.28397899866104126
G001829005	4	4.0	0.4206905961036682	0.032422300428152084	0.016884908080101013	0.2690846920013428	0.1623428910970688	0.4206905961036682	0.04186109080910683	0.025212492793798447	0.031501006335020065
G900119105	4	4.0	0.8036695718765259	0.005592814646661282	0.011942214332520962	0.10442858934402466	0.036048274487257004	0.8036695718765259	0.00878055952489376	0.018083792179822922	0.011454258114099503
G001871115	7	7.0	0.5884783864021301	0.0035687836352735758	0.13708075881004333	0.04521036893129349	0.004565163981169462	0.06460169702768326	0.012411337345838547	0.14408351480960846	0.5884783864021301
G001873075	7	6.0	0.22485150396823883	0.12235382944345474	0.12052154541015625	0.18505901098251343	0.021668873727321625	0.11777383089065552	0.07214607298374176	0.22485150396823883	0.13562524318695068
G000427295	2	2.0	0.5879453420639038	0.04463507607579231	0.037077102810144424	0.5879453420639038	0.08259722590446472	0.13539279997348785	0.03424537926912308	0.04232269898056984	0.03578436002135277
G001485625	5	5.0	0.617089033126831	0.05196453258395195	0.06538283824920654	0.04203888028860092	0.02150469645857811	0.029944052919745445	0.617089033126831	0.03416167572140694	0.13791434466838837
G001804545	5	5.0	0.33918333053588867	0.04981595650315285	0.06976056843996048	0.05155650153756142	0.06370377540588379	0.15615691244602203	0.33918333053588867	0.03171214461326599	0.23811081051826477
G001536185	5	5.0	0.6180426478385925	0.0519656240940094	0.06403916329145432	0.0409436970949173	0.021657004952430725	0.029398079961538315	0.6180426478385925	0.03456815704703331	0.13938559591770172
G001804565	5	5.0	0.4739741086959839	0.025382651016116142	0.03385326638817787	0.12094499915838242	0.051209527999162674	0.10964912921190262	0.4739741086959839	0.031482335180044174	0.15350399911403656
G001580015	6	6.0	0.6855640411376953	0.0047853002324700356	0.08377493917942047	0.04490206390619278	0.002389634493738413	0.032275158911943436	0.01040456909686327	0.6855640411376953	0.13590426743030548
G000380785	6	7.0	0.28358352184295654	0.056465309113264084	0.12739883363246918	0.08777641505002975	0.06754755228757858	0.13215498626232147	0.15072758495807648	0.0943458154797554	0.28358352184295654
G000212735	4	2.0	0.6568875312805176	0.005760804284363985	0.022353583946824074	0.6568875312805176	0.027363145723938942	0.20529867708683014	0.012475882656872272	0.05516909062862396	0.014691282995045185
G900143015	7	7.0	0.2366991937160492	0.07769221067428589	0.17155548930168152	0.1119280532002449	0.022180873900651932	0.09488151222467422	0.0769365057349205	0.2081262618303299	0.2366991937160492
G001304185	7	6.0	0.3918802738189697	0.018283378332853317	0.23562078177928925	0.014913482591509819	0.0011341911740601063	0.05048429220914841	0.0922820195555687	0.3918802738189697	0.1954016387462616
G001898575	2	2.0	0.642909049987793	0.0036803733091801405	0.03438505157828331	0.642909049987793	0.04097604379057884	0.2247314602136612	0.011206354014575481	0.02991408295929432	0.012197495438158512
G000255655	1	1.0	0.5122964978218079	0.005764057859778404	0.5122964978218079	0.0330079160630703	0.001832938170991838	0.027451027184724808	0.08987639844417572	0.29148027300834656	0.03829089179635048
G001800525	7	7.0	0.4725664258003235	0.007614824455231428	0.18440686166286469	0.035729724913835526	0.017496824264526367	0.11062247306108475	0.027630126103758812	0.14393272995948792	0.4725664258003235
G001870735	2	2.0	0.4323487877845764	0.0014390820870175958	0.044646039605140686	0.4323487877845764	0.026158921420574188	0.4211021363735199	0.01381838321685791	0.0364811047911644	0.02400561235845089
G000019965	6	6.0	0.4945346415042877	0.0020955430809408426	0.19145017862319946	0.013721325434744358	0.0007937568589113653	0.021026702597737312	0.026504362002015114	0.4945346415042877	0.24987348914146423
G001464115	0	0.0	0.7467349171638489	0.7467349171638489	0.0351862870156765	0.02288801595568657	0.002668556524440646	0.022943317890167236	0.023434773087501526	0.09928961098194122	0.046854473650455475
G001805365	1	1.0	0.6053203344345093	0.053812071681022644	0.6053203344345093	0.013653676025569439	0.015346629545092583	0.026293564587831497	0.028690343722701073	0.052474722266197205	0.20440855622291565
G001802785	5	5.0	0.4635223150253296	0.06329348683357239	0.05360992252826691	0.0797962099313736	0.06413395702838898	0.11088568717241287	0.4635223150253296	0.0337066724896431	0.13105179369449615
G001592945	2	2.0	0.6565195918083191	0.04843372106552124	0.02522817626595497	0.6565195918083191	0.07803767174482346	0.1105649396777153	0.02487368881702423	0.028505045920610428	0.027837106958031654
G001302225	5	6.0	0.43208763003349304	0.014713156037032604	0.10189080983400345	0.10122803598642349	0.006954587530344725	0.22102102637290955	0.05796629935503006	0.43208763003349304	0.06413844972848892
G000270385	0	0.0	0.8854084014892578	0.8854084014892578	0.01442746352404356	0.026929473504424095	0.01274259015917778	0.01602625846862793	0.009044043719768524	0.014914670027792454	0.020507080480456352
G000470825	0	0.0	0.9603350162506104	0.9603350162506104	0.005453007761389017	0.007775395177304745	0.002140958793461323	0.004510412458330393	0.002511558821424842	0.00799286924302578	0.00928085669875145
G900142605	4	4.0	0.7870590090751648	0.001787796849384904	0.007802079897373915	0.13945338129997253	0.031223122030496597	0.7870590090751648	0.006082626059651375	0.015911158174276352	0.010680763982236385
G900142485	7	7.0	0.23362895846366882	0.07696307450532913	0.17272178828716278	0.11464165151119232	0.022366907447576523	0.09662149101495743	0.07858208566904068	0.20447421073913574	0.23362895846366882
G001802865	5	5.0	0.41320687532424927	0.052546996623277664	0.050551705062389374	0.052030447870492935	0.056081369519233704	0.12927059829235077	0.41320687532424927	0.02674666978418827	0.21956531703472137
G001715195	4	4.0	0.38282912969589233	0.03656541556119919	0.04972704127430916	0.21829044818878174	0.029547005891799927	0.38282912969589233	0.15673142671585083	0.07046977430582047	0.05583981052041054
G001796235	0	0.0	0.6661986112594604	0.6661986112594604	0.05252735689282417	0.0849713385105133	0.0071413288824260235	0.03674805536866188	0.019347338005900383	0.09152478724718094	0.04154122620820999
G001802795	5	5.0	0.3443067669868469	0.04955533146858215	0.06932678818702698	0.05169376730918884	0.06377583742141724	0.15510064363479614	0.3443067669868469	0.03152260556817055	0.23471827805042267
G001805375	1	1.0	0.47894060611724854	0.046553850173950195	0.47894060611724854	0.043914176523685455	0.0236357394605875	0.07631396502256393	0.0666426494717598	0.12273010611534119	0.14126896858215332
G001773425	5	2.0	0.4042230248451233	0.0749138593673706	0.09206902980804443	0.4042230248451233	0.03440363332629204	0.06536798924207687	0.17419619858264923	0.05537385866045952	0.09945247322320938
G001828635	1	1.0	0.2704196274280548	0.06297271698713303	0.2704196274280548	0.10945532470941544	0.04655829817056656	0.1965535581111908	0.07503098994493484	0.10805565118789673	0.13095396757125854
G000008745	0	0.0	0.931776762008667	0.931776762008667	0.00987150426954031	0.018191451206803322	0.0037692589685320854	0.006603380665183067	0.005638935137540102	0.011826654896140099	0.012322158552706242
G001644645	4	4.0	0.48856133222579956	0.025918707251548767	0.019320344552397728	0.28717315196990967	0.13132672011852264	0.48856133222579956	0.009800074622035027	0.02050013467669487	0.017399664968252182
G000173075	6	6.0	0.6211050152778625	0.002647107932716608	0.16602900624275208	0.018428148701786995	0.0009671053849160671	0.025741463527083397	0.03404912352561951	0.6211050152778625	0.13103295862674713
G000397885	7	5.0	0.26052147150039673	0.10971272736787796	0.08128981292247772	0.08582959324121475	0.04948088526725769	0.17651788890361786	0.26052147150039673	0.054507751017808914	0.18213987350463867
G000020505	4	6.0	0.33006665110588074	0.012410142458975315	0.1496933251619339	0.1199105903506279	0.007503794971853495	0.2174098640680313	0.05901343375444412	0.33006665110588074	0.10399219393730164
G001800475	7	7.0	0.5319725275039673	0.011111544445157051	0.23177503049373627	0.0468406155705452	0.012487297877669334	0.05944734811782837	0.034683335572481155	0.07168226689100266	0.5319725275039673
G000972495	2	2.0	0.819008469581604	0.0010591063182801008	0.015310595743358135	0.819008469581604	0.004129835404455662	0.06832315772771835	0.003205058863386512	0.06640073657035828	0.02256314642727375
G000417845	0	0.0	0.8720446825027466	0.8720446825027466	0.01579183153808117	0.031016096472740173	0.011828719638288021	0.01776045747101307	0.009693264961242676	0.01855369471013546	0.023311231285333633
G001829035	4	4.0	0.41974911093711853	0.03248247131705284	0.016973551362752914	0.2693675756454468	0.16195987164974213	0.41974911093711853	0.042298417538404465	0.025327205657958984	0.031841736286878586
G000255705	1	1.0	0.44421836733818054	0.0017208148492500186	0.44421836733818054	0.03021857887506485	0.0008904104470275342	0.023688441142439842	0.05582064390182495	0.3884105682373047	0.0550321489572525
G001578645	6	6.0	0.8481459617614746	0.0013324732426553965	0.022540677338838577	0.014473526738584042	0.0007397265871986747	0.04458574578166008	0.014280635863542557	0.8481459617614746	0.05390126258134842
G001871125	7	7.0	0.31620198488235474	0.02899055927991867	0.14185509085655212	0.08734926581382751	0.05879766121506691	0.14938199520111084	0.17346495389938354	0.043958570808172226	0.31620198488235474
G000473365	2	4.0	0.336088091135025	0.00909048318862915	0.026836741715669632	0.2552690804004669	0.30529919266700745	0.336088091135025	0.017210504040122032	0.012298748828470707	0.037907134741544724
G000246855	4	4.0	0.8216598033905029	0.0015440075658261776	0.010165166109800339	0.08507417887449265	0.05175672098994255	0.8216598033905029	0.006917851977050304	0.010269029065966606	0.012613119557499886
G000403035	5	4.0	0.3029766380786896	0.024741385132074356	0.136682391166687	0.05614300072193146	0.03573756292462349	0.3029766380786896	0.17776255309581757	0.06538070738315582	0.20057572424411774
G000425145	3	3.0	0.4982558786869049	0.05490297079086304	0.027578160166740417	0.17050600051879883	0.4982558786869049	0.1623798906803131	0.028727976605296135	0.010605617426335812	0.04704349860548973
G000374045	4	4.0	0.45347467064857483	0.04061363637447357	0.04357009753584862	0.12602530419826508	0.18315431475639343	0.45347467064857483	0.0484047532081604	0.0260812658816576	0.07867604494094849
G000331105	2	2.0	0.7657237648963928	0.0012692087329924107	0.03616691380739212	0.7657237648963928	0.008625003509223461	0.12403670698404312	0.00692885834723711	0.04186352714896202	0.015385948121547699
G001304255	7	2.0	0.20815631747245789	0.06396210193634033	0.19197115302085876	0.20815631747245789	0.024676313623785973	0.19500188529491425	0.08416811376810074	0.13940855860710144	0.09265552461147308
G001721645	3	4.0	0.4813951551914215	0.022810328751802444	0.04092104732990265	0.20357979834079742	0.15097461640834808	0.4813951551914215	0.033006466925144196	0.03192933648824692	0.03538329154253006
G001304315	5	2.0	0.18906930088996887	0.1313742995262146	0.15054497122764587	0.18906930088996887	0.0297924242913723	0.10712888091802597	0.1454789787530899	0.09971325844526291	0.14689791202545166
G000183425	2	2.0	0.43208807706832886	0.08803179115056992	0.0361858531832695	0.43208807706832886	0.10313688218593597	0.13196438550949097	0.1066989153623581	0.0410061851143837	0.060887809842824936
G001873045	1	1.0	0.6275863647460938	0.02515210583806038	0.6275863647460938	0.005086570978164673	0.005143451038748026	0.01633230596780777	0.02367984689772129	0.05308737978339195	0.24393202364444733
G001803255	6	6.0	0.6140754222869873	0.0008368322160094976	0.10828040540218353	0.030574552714824677	0.0018604759825393558	0.13525567948818207	0.044534243643283844	0.6140754222869873	0.06458240002393723
G001803315	6	6.0	0.6175867319107056	0.0007833867566660047	0.10922649502754211	0.03180840238928795	0.0017481279792264104	0.1300533264875412	0.04304772615432739	0.6175867319107056	0.06574583798646927
